1. Feature (repDNA-106): (135.000000)
2. Feature (repDNA-225): (124.000000)
3. Feature (G_TTC): (85.000000)
4. Feature (repDNA-138): (83.000000)
5. Feature (repDNA-147): (74.000000)
6. Feature (repDNA-57): (64.000000)
7. Feature (repDNA-141): (56.000000)
8. Feature (repDNA-35): (54.000000)
9. Feature (G_TCG): (52.000000)
10. Feature (repDNA-179): (46.000000)
11. Feature (k5): (45.000000)
12. Feature (k4): (45.000000)
13. Feature (k1): (44.000000)
14. Feature (average): (43.000000)
15. Feature (none_levated_peak): (43.000000)
16. Feature (repDNA-178): (42.000000)
17. Feature (repDNA-211): (40.000000)
18. Feature (repDNA-236): (39.000000)
19. Feature (repDNA-240): (39.000000)
20. Feature (A_TCC): (38.000000)
21. Feature (repDNA-144): (37.000000)
22. Feature (percentile75): (36.000000)
23. Feature (repDNA-4): (36.000000)
24. Feature (repDNA-260): (33.000000)
25. Feature (repDNA-12): (32.000000)
26. Feature (maximum): (32.000000)
27. Feature (k3): (31.000000)
28. Feature (repDNA-216): (31.000000)
29. Feature (repDNA-9): (28.000000)
30. Feature (median): (27.000000)
31. Feature (repDNA-62): (26.000000)
32. Feature (percentile15): (26.000000)
33. Feature (repDNA-139): (25.000000)
34. Feature (repDNA-155): (25.000000)
35. Feature (repDNA-266): (24.000000)
36. Feature (repDNA-132): (24.000000)
37. Feature (repDNA-117): (24.000000)
38. Feature (repDNA-136): (23.000000)
39. Feature (repDNA-2): (23.000000)
40. Feature (repDNA-46): (23.000000)
41. Feature (repDNA-232): (22.000000)
42. Feature (coefficient_of_variation): (22.000000)
43. Feature (percentile25): (21.000000)
44. Feature (repDNA-130): (21.000000)
45. Feature (repDNA-121): (21.000000)
46. Feature (repDNA-61): (21.000000)
47. Feature (repDNA-55): (21.000000)
48. Feature (A): (21.000000)
49. Feature (repDNA-249): (21.000000)
50. Feature (G): (20.000000)
51. Feature (repDNA-248): (20.000000)
52. Feature (repDNA-191): (19.000000)
53. Feature (repDNA-152): (17.000000)
54. Feature (A_TCT): (17.000000)
55. Feature (repDNA-193): (17.000000)
56. Feature (repDNA-261): (17.000000)
57. Feature (repDNA-36): (17.000000)
58. Feature (k2): (17.000000)
59. Feature (repDNA-0): (17.000000)
60. Feature (repDNA-126): (17.000000)
61. Feature (repDNA-39): (16.000000)
62. Feature (C): (16.000000)
63. Feature (repDNA-23): (16.000000)
64. Feature (repDNA-103): (16.000000)
65. Feature (repDNA-229): (16.000000)
66. Feature (repDNA-25): (16.000000)
67. Feature (repDNA-48): (16.000000)
68. Feature (repDNA-252): (16.000000)
69. Feature (repDNA-254): (15.000000)
70. Feature (repDNA-226): (15.000000)
71. Feature (repDNA-148): (15.000000)
72. Feature (repDNA-145): (15.000000)
73. Feature (repDNA-92): (15.000000)
74. Feature (repDNA-166): (15.000000)
75. Feature (repDNA-54): (14.000000)
76. Feature (repDNA-5): (13.000000)
77. Feature (repDNA-168): (13.000000)
78. Feature (repDNA-259): (13.000000)
79. Feature (repDNA-133): (13.000000)
80. Feature (repDNA-243): (13.000000)
81. Feature (repDNA-34): (13.000000)
82. Feature (repDNA-206): (13.000000)
83. Feature (repDNA-44): (13.000000)
84. Feature (repDNA-264): (13.000000)
85. Feature (repDNA-32): (12.000000)
86. Feature (repDNA-97): (12.000000)
87. Feature (repDNA-146): (12.000000)
88. Feature (repDNA-149): (12.000000)
89. Feature (repDNA-45): (12.000000)
90. Feature (repDNA-29): (12.000000)
91. Feature (repDNA-269): (12.000000)
92. Feature (repDNA-87): (12.000000)
