nameseq
pre_0_90534|0.66128017
pre_1_90535|0.6175931410000001
pre_2_90536|0.666666667
pre_3_90537|0.623447442
pre_4_90538|1.0
pre_5_90539|0.335784494
pre_6_90540|0.5620426470000001
pre_7_90541|0.6655104270000001
pre_8_90542|0.649616176
pre_9_90543|0.712748525
pre_10_90544|0.140279336
pre_11_90545|0.310200728
pre_12_90546|0.431514481
pre_13_90547|0.038841301
pre_14_90548|0.500107645
pre_15_90549|0.239314912
pre_16_90550|0.428000027
pre_17_90551|0.829363747
pre_18_90552|1.0
pre_19_90553|0.37143557899999996
pre_20_90554|0.140591931
pre_21_90555|0.925484902
pre_22_90556|0.082498535
pre_23_90557|0.038923531000000004
pre_24_90558|0.177833894
pre_25_90559|0.989047983
pre_26_90560|0.963898258
pre_27_90561|0.204222354
pre_28_90562|0.488373158
pre_29_90563|1.0
pre_30_90564|0.48587412799999996
pre_31_90565|0.333333333
pre_32_90566|0.515973499
pre_33_90567|1.0
pre_34_90568|0.561992853
pre_35_90569|0.644328981
pre_36_90570|0.52117109
pre_37_90571|0.5732931920000001
pre_38_90572|0.37678065899999996
pre_39_90573|0.8477123759999999
pre_40_90574|0.727584536
pre_41_90575|0.03096032
pre_42_90576|0.946177363
pre_43_90577|1.0
pre_44_90578|0.035221381
pre_45_90579|0.8973686540000001
pre_46_90580|0.246410895
pre_47_90581|0.932425132
pre_48_90582|0.15140642199999998
pre_49_90583|0.591591863
pre_50_90584|0.448640579
pre_51_90585|0.40350891299999997
pre_52_90586|0.288075969
pre_53_90587|1.0
pre_54_90588|0.436429002
pre_55_90589|0.9395785609999999
pre_56_90590|0.9897084209999999
pre_57_90591|0.951214076
pre_58_90592|0.9905649190000001
pre_59_90593|1.0
pre_60_90594|0.653027144
pre_61_90595|1.0
pre_62_90596|0.33761857799999995
pre_63_90597|0.981808872
pre_64_90598|0.94330017
pre_65_90599|1.0
pre_66_90600|0.568526153
pre_67_90601|0.756255459
pre_68_90602|0.815246865
pre_69_90603|0.49803499799999995
pre_70_90604|0.160155634
pre_71_90605|0.9900253609999999
pre_72_90606|0.239256794
pre_73_90607|0.9801353559999999
pre_74_90608|0.089246022
pre_75_90609|0.574175084
pre_76_90610|0.9486292470000001
pre_77_90611|0.5869153770000001
pre_78_90612|1.0
pre_79_90613|0.604495155
pre_80_90614|0.5304910420000001
pre_81_90615|0.167925766
pre_82_90616|0.672109363
pre_83_90617|0.5138495270000001
pre_84_90618|0.221839486
pre_85_90619|1.0
pre_86_90620|0.36410569600000003
pre_87_90621|0.4320024
pre_88_90622|0.074020925
pre_89_90623|0.770561802
pre_90_90624|0.97382208
pre_91_90625|0.817182953
pre_92_90626|0.522405662
pre_93_90627|0.127350947
pre_94_90628|0.281188932
pre_95_90629|0.912971215
pre_96_90630|0.856154827
pre_97_90631|0.447662034
pre_98_90632|0.536952831
pre_99_90633|0.759487542
pre_100_90634|0.21913783
pre_101_90635|0.0
pre_102_90636|0.052795159
pre_103_90637|0.753773809
pre_104_90638|0.180016276
pre_105_90639|1.0
pre_106_90640|0.650946542
pre_107_90641|0.41772858700000004
pre_108_90642|0.946975764
pre_109_90643|0.5857224560000001
pre_110_90644|0.8368922259999999
pre_111_90645|0.9468738259999999
pre_112_90646|0.7052233459999999
pre_113_90647|0.633014129
pre_114_90648|0.076346403
pre_115_90649|0.8650585959999999
pre_116_90650|0.077359775
pre_117_90651|0.33917931
pre_118_90652|0.9198956420000001
pre_119_90653|0.424929226
pre_120_90654|0.427585573
pre_121_90655|0.134211098
pre_122_90656|0.32024762100000004
pre_123_90657|0.115878052
pre_124_90658|0.666666667
pre_125_90659|0.418955365
pre_126_90660|0.631319514
pre_127_90661|0.700380055
pre_128_90662|0.211618876
pre_129_90663|0.299342055
pre_130_90664|0.11975339300000001
pre_131_90665|0.938195505
pre_132_90666|0.783119617
pre_133_90667|0.959351306
pre_134_90668|0.213106775
pre_135_90669|0.14848072
pre_136_90670|0.797656757
pre_137_90671|0.039523421
pre_138_90672|0.161267994
pre_139_90673|0.379718871
pre_140_90674|0.8388122090000001
pre_141_90675|0.370615915
pre_142_90676|0.666666667
pre_143_90677|0.31799168699999997
pre_144_90678|0.226786144
pre_145_90679|0.496507074
pre_146_90680|0.7134756720000001
pre_147_90681|0.359746625
pre_148_90682|1.0
pre_149_90683|1.0
pre_150_90684|0.333333333
pre_151_90685|0.632171475
pre_152_90686|0.671941971
pre_153_90687|1.0
pre_154_90688|0.333333333
pre_155_90689|1.0
pre_156_90690|0.011955331000000001
pre_157_90691|0.9551498709999999
pre_158_90692|0.232689605
pre_159_90693|0.209710431
pre_160_90694|0.543433622
pre_161_90695|1.0
pre_162_90696|0.807242751
pre_163_90697|0.078592046
pre_164_90698|0.333333333
pre_165_90699|0.59094625
pre_166_90700|0.160704116
pre_167_90701|0.215440653
pre_168_90702|0.929667569
pre_169_90703|0.067678097
pre_170_90704|0.38967661200000003
pre_171_90705|0.056825707999999996
pre_172_90706|0.966683405
pre_173_90707|0.0
pre_174_90708|0.035010999
pre_175_90709|0.43525545299999996
pre_176_90710|0.615019121
pre_177_90711|0.250774703
pre_178_90712|0.212504
pre_179_90713|0.5609570629999999
pre_180_90714|0.38004221299999996
pre_181_90715|0.406187399
pre_182_90716|0.006569411999999999
pre_183_90717|0.622201482
pre_184_90718|1.0
pre_185_90719|0.39156178399999997
pre_186_90720|0.080075576
pre_187_90721|0.061249437999999996
pre_188_90722|0.69620989
pre_189_90723|0.415172706
pre_190_90724|0.123474002
pre_191_90725|1.0
pre_192_90726|0.044297
pre_193_90727|0.0
pre_194_90728|0.333333333
pre_195_90729|0.224238225
pre_196_90730|0.350414002
pre_197_90731|0.232689605
pre_198_90732|0.29875047600000004
pre_199_90733|1.0
pre_200_90734|0.854212443
pre_201_90735|0.687420826
pre_202_90736|0.055797152
pre_203_90737|0.384520821
pre_204_90738|0.047990504
pre_205_90739|0.072333509
pre_206_90740|0.307384146
pre_207_90741|0.940805514
pre_208_90742|0.183834327
pre_209_90743|1.0
pre_210_90744|0.406187399
pre_211_90745|0.3857192370000001
pre_212_90746|0.952569676
pre_213_90747|0.207748824
pre_214_90748|0.006300861
pre_215_90749|1.0
pre_216_90750|0.062595043
pre_217_90751|0.131651255
pre_218_90752|0.08792185400000001
pre_219_90753|1.0
pre_220_90754|1.0
pre_221_90755|0.299973408
pre_222_90756|0.867077243
pre_223_90757|0.8562072759999999
pre_224_90758|0.573661726
pre_225_90759|0.47335287600000003
pre_226_90760|0.265338436
pre_227_90761|0.666666667
pre_228_90762|0.19813302300000002
pre_229_90763|0.738789303
pre_230_90764|0.06932400400000001
pre_231_90765|0.163291523
pre_232_90766|0.6665281820000001
pre_233_90767|0.008460796999999999
pre_234_90768|0.479551486
pre_235_90769|0.127617159
pre_236_90770|0.46332745399999997
pre_237_90771|0.6842326440000001
pre_238_90772|0.451608169
pre_239_90773|0.103357375
pre_240_90774|0.233685494
pre_241_90775|0.80652532
pre_242_90776|0.655985226
pre_243_90777|1.0
pre_244_90778|0.9044096359999999
pre_245_90779|0.33823256100000004
pre_246_90780|0.9272390909999999
pre_247_90781|0.356487258
pre_248_90782|1.0
pre_249_90783|0.666666667
pre_250_90784|0.590149283
pre_251_90785|0.225169925
pre_252_90786|0.067226021
pre_253_90787|0.333333333
pre_254_90788|1.0
pre_255_90789|0.722383165
pre_256_90790|0.37469726299999995
pre_257_90791|0.4180307070000001
pre_258_90792|0.260114563
pre_259_90793|0.592819283
pre_260_90794|0.952169435
pre_261_90795|0.357370171
pre_262_90796|0.17412673899999995
pre_263_90797|0.577379247
pre_264_90798|0.587751626
pre_265_90799|1.0
pre_266_90800|0.333333333
pre_267_90801|0.49416138
pre_268_90802|0.333333333
pre_269_90803|1.0
pre_270_90804|1.0
pre_271_90805|0.296826212
pre_272_90806|0.86895824
pre_273_90807|0.427867361
pre_274_90808|0.066384368
pre_275_90809|0.8337586240000001
pre_276_90810|0.190067248
pre_277_90811|0.379266793
pre_278_90812|0.594958259
pre_279_90813|0.691714362
pre_280_90814|0.426709571
pre_281_90815|0.20883440399999997
pre_282_90816|0.776936849
pre_283_90817|0.36393794700000004
pre_284_90818|0.0
pre_285_90819|0.869177703
pre_286_90820|0.16394282300000002
pre_287_90821|0.5926140089999999
pre_288_90822|0.662463955
pre_289_90823|0.117374644
pre_290_90824|0.021171002
pre_291_90825|0.4399059970000001
pre_292_90826|0.793655579
pre_293_90827|0.642221815
pre_294_90828|0.771753162
pre_295_90829|0.129107594
pre_296_90830|0.768919557
pre_297_90831|0.908945984
pre_298_90832|0.94380118
pre_299_90833|0.666666667
pre_300_90834|0.692030475
pre_301_90835|0.48049654399999997
pre_302_90836|1.0
pre_303_90837|1.0
pre_304_90838|0.58325658
pre_305_90839|0.07170937299999999
pre_306_90840|0.8976714309999999
pre_307_90841|1.0
pre_308_90842|0.660339517
pre_309_90843|0.605784734
pre_310_90844|0.034215004
pre_311_90845|0.38967661200000003
pre_312_90846|0.392023833
pre_313_90847|1.0
pre_314_90848|0.462664477
pre_315_90849|0.201609646
pre_316_90850|1.0
pre_317_90851|0.762635031
pre_318_90852|0.489684643
pre_319_90853|0.899691977
pre_320_90854|0.596508485
pre_321_90855|0.525864331
pre_322_90856|0.817182953
pre_323_90857|0.042752592
